1826	173	197	P	1176	2005-05-26 00:00:00	3	1268	135		2	AUD	Please send 30m sampling to Cardigan Street.		t	1268	t	
1823	1	200	P	1173	2005-05-25 00:00:00	3	SS05F480	1		2	AUD			t	SS05F480	t	52620
1829	155	197	P	1179	2005-05-26 00:00:00	3		104		2	AUD			t		t	
1795	251	197	P	1145	2005-05-19 00:00:00	2	17/5 fax	254		2	AUD			f		f	
1786	19	200	P	1136	2005-05-17 00:00:00	3		308		2	AUD			f		f	
1835	71	197	P	1185	2005-05-27 00:00:00	3		49		2	AUD			f		f	
1836	71	197	P	1186	2005-05-27 00:00:00	3		49		2	AUD			f		f	
1794	159	200	P	1144	2005-05-19 00:00:00	3		316		2	AUD			f		f	
1678	159	197	P	1028	2005-04-22 00:00:00	4		154		2	AUD			f		f	
1675	159	197	P	1025	2005-04-22 00:00:00	3		316		2	AUD			f		f	
1489	159	197	P	839	2005-03-01 00:00:00	4	e-mail	154		2	AUD		Please note July delivery.	f	e-mail	f	
1791	159	197	P	1141	2005-05-19 00:00:00	3				2	AUD			f		f	
1837	250	197	P	1187	2005-05-30 00:00:00	2	72918 72922 72921 72920 72919	253		2	AUD			f		f	
1407	159	197	P	757	2005-02-09 00:00:00	4		154		2	AUD		Please note delivery address to be advised.	f		f	
1633	159	197	P	983	2005-04-11 00:00:00	4		316		2	AUD			f		f	
1839	238	197	P	1189	2005-05-30 00:00:00	2	S05 38	227		2	AUD			f		f	
1822	1	222	P	1172	2005-05-25 00:00:00	3	SS05F436	1	1		EUR		Freight Forwarder: Olicargo	f	SS05F436	f	050087
1842	249	194	P	1192	2005-05-31 00:00:00	3	5134	317	1	2	EUR	Please send 1mt off bulk for approval before shipping the bulk	Ship by Air with Alternative	f		f	
1898	262	230	P	1248	2005-06-21 00:00:00	1	C01626		1		USD	Please send 2m sampling off bulk along with test report for approval prior to bulk despatch.		t	C01626	f	
1821	292	230	P	1171	2005-05-25 00:00:00	1		328	2		USD	50mts each colour to be sent 20/6/2005\r\n\r\n1st Lot ex 24/6 Please increase to 8000mts if possible.\r\n2nd lot  ex 1/7 if above can be done reduce to 9000mts	0.5mts off each batch each bulk order & test reports to be sent to Yakka for approval before bulk shipment.\r\nVessel departure dates are 3 days after the ex mill date stated on this order.	f		f	
1776	18	197	P	1126	2005-05-13 00:00:00	2	12.5	175		2	AUD			f		f	
1838	176	194	P	1188	2005-05-30 00:00:00	3	001012921		1	3	EUR	1mts each dye lot to be sent off bulk for approval before shipping bulk		t	001012921	t	
1844	18	197	P	1194	2005-06-02 00:00:00	2	1/6 email	175		2	AUD			f		f	
1843	16	200	P	1193	2005-06-02 00:00:00	3	00248	13		2	AUD		All paper work to include custome order number, to receive payment	f		f	
1849	97	197	P	1199	2005-06-02 00:00:00	2		64		2	AUD			f		f	
1850	97	197	P	1200	2005-06-02 00:00:00	2		64		2	AUD			f		f	
1851	97	197	P	1201	2005-06-02 00:00:00	2		64		2	AUD			f		f	
1852	97	197	P	1202	2005-06-02 00:00:00	2		64		2	AUD			f		f	
1853	268	197	P	1203	2005-06-02 00:00:00	2		278		2	AUD			f		f	
1718	107	222	P	1068	2005-05-03 00:00:00	1		147	1		EUR	Please send 0.25cm sampling off bulk along with dye batch cuttings and test report to Arthur at CRD for approval prior to bulk despatch. Please send 10m sampling off bulk direct to Nice Score.		f		f	050278
1857	83	212	P	1207	2005-06-03 00:00:00	3		181	1	2	EUR		Sampling to be sent via Fedex using customer account no: 154115803	f		f	
1858	83	212	P	1208	2005-06-03 00:00:00	3		181	1	2	EUR		Sampling to be sent via Fedex using customer account no: 154115803	t		t	
1859	83	212	P	1209	2005-06-03 00:00:00	3		181	1	2	EUR		Sampling to be sent via Fedex using customer account no: 154115803	f		f	
1860	83	212	P	1210	2005-06-03 00:00:00	3		181	1	2	EUR		Sampling to be sent via Fedex using customer account no: 154115803	t		t	
1848	16	197	P	1198	2005-06-02 00:00:00	3	00249	13		2	AUD			f		f	
1840	83	212	P	1190	2005-05-31 00:00:00	3		181	1	2	EUR	31.5 Mill to confirm ex mill date for Gavroch colour: V2 3.6 Still awaiting ex mill date for Gavroch V2	All sampling to be sent via Fedex using customer account no: 154115803.	f		t	BCF00788
1846	141	197	P	1196	2005-06-02 00:00:00	3	#04	92		2	AUD			t		t	
1847	141	197	P	1197	2005-06-02 00:00:00	3	#05	92		2	AUD			f		f	
1621	16	197	P	971	2005-04-07 00:00:00	3	00224	13		2	AUD		2.6 order amended	t	00224	t	
1862	270	197	P	1212	2005-06-05 00:00:00	2		281		2	AUD			f		f	
1863	117	197	P	1213	2005-06-05 00:00:00	2	3159	76		2	AUD			f		f	
1864	173	197	P	1214	2005-06-05 00:00:00	3	5735	135		2	AUD			f	F332	f	
1803	98	220	P	1153	2005-06-06 00:00:00	1	P000534	65	1	3	USD		Freight Forwarder: Savino del Bene	t	P000534	t	1811/05
1767	98	220	P	1117	2005-06-06 00:00:00	1	P000478	65	1	3	USD		Freight Forwarder: Savino del Bene	t	P000478	t	1722/05
1828	98	220	P	1178	2005-06-06 00:00:00	1	00520	65	1	3	USD			t	000520	t	1813/05
1856	121	212	P	1206	2005-06-07 00:00:00	1	2177	137	1	3	USD	Please send 5mts sampling ex bulk for approval prior to bulk despatch.		t	2177	t	BCF00786
1866	141	197	P	1216	2005-06-07 00:00:00	3	# Mens	92		2	NZD			t	# Mens	f	
1845	141	197	P	1195	2005-06-02 00:00:00	3	# Mens	92		2	AUD			t		t	
1810	83	194	P	1160	2005-06-08 00:00:00	3	email	181	1	2	EUR	Please send via customer Fedex Account: 1541 1580 3.\r\n	Article: 14980 Ela colour 3, amended to colour 6 08.06.05 x 20mts	t	email	t	
1841	17	230	P	1191	2005-06-08 00:00:00	3	31.5 email		1		USD	Please provide 1mt sampling off bulk with inspection report before shipping the bulk.	Vat and BASF wrinkle resist finish. Compacted yarn	f		t	200506-C-014
1871	270	197	P	1221	2005-06-08 00:00:00	2	0433	281		2	AUD		PLEASE SEND TO 134 GWYNNE STREET RICHMOND  VIC  3121	f		f	
1873	96	197	P	1223	2005-06-08 00:00:00	2		182		2	AUD			f		f	
1874	270	197	P	1224	2005-06-08 00:00:00	2	0431	281		2	AUD			f		f	
1564	26	197	P	914	2005-03-21 00:00:00	4	phone	19		2	AUD			f	phone	f	
1876	97	197	P	1226	2005-06-10 00:00:00	2	8/6	64		2	AUD			f		f	
1832	262	210	P	1182	2005-06-10 00:00:00	1			1		JPY	Please send cuttings off bulk and test reports for approval prior to bulk shipment.	price range starts Y450 for White\r\n	f		f	
1878	249	211	P	1228	2005-06-14 00:00:00	3	5168	252	1	2	EUR		Please send goods via customer's TNT Account No: 208 973 04	t	5168	f	
1879	249	211	P	1229	2005-06-14 00:00:00	3	5167	252	1	2	EUR		Please send via customer TNT Account No: 208 973 04.	t	5167	f	
1861	141	197	P	1211	2005-06-15 00:00:00	3		92		2	AUD			f		f	
1875	278	197	P	1225	2005-06-09 00:00:00	3	email	291		2	AUD			t	Email	f	
1880	173	212	P	1230	2005-06-16 00:00:00	2		116	1	2	USD	10mts off bulk to be sent by IR for approval before dispatching the bulk.		f		f	
1881	26	197	P	1231	2005-06-16 00:00:00	4		19		2	AUD			f		f	
1877	263	194	P	1227	2005-06-10 00:00:00	1		271	1		EUR	Please send 6mts ex bulk to Pearl Pond and .5m to David Smith with test reports prior to bulk despatch.	CIF Air Price : Euro 7.55 FOB Price : Euro 6.95 	f		f	24440
1885	270	197	P	1235	2005-06-18 00:00:00	2	0348	281		2	AUD	DE Cjuba Ware house address is 134 Gwynne Street Richmond	Col. 814 Heather x 318mts  is A$12.25  & $2.20 for Airfreight.	f		f	
1886	270	197	P	1236	2005-06-18 00:00:00	2	0446	281		2	AUD		Warehouse is 134 Gwynne STreet Richmond	f		f	
1887	270	294	P	1237	2005-06-18 00:00:00	2	0446	281		2	AUD		De Cjuba Warehouse is \r\n134 Gwynne Street\r\nRichmond  Vic  3121	f		f	
1888	250	294	P	1238	2005-06-18 00:00:00	2	72680	280		2	AUD		Clove Mandarin & Pretty Pink to be lab dipped. Additional Airfreight price to be advised and price adjusted.	f		f	
1889	171	197	P	1239	2005-06-18 00:00:00	2	21494	189		2	AUD		AIRFREIGHT PRICE FOR 80MTS  TBA and added to cost.	f		f	
1890	29	197	P	1240	2005-06-18 00:00:00	2		22		2	AUD			f		f	
1830	16	197	P	1180	2005-05-27 00:00:00	3		13		2	AUD			f		f	
1865	121	195	P	1215	2005-06-06 00:00:00	1	2189	157	1	2	EUR	Please send 5mts ex bulk for approval prior to bulk despatch		f	2189	f	177356
1892	290	195	P	1242	2005-06-20 00:00:00	3		324	1		EUR		Please send goods with C&T courier / forwarder.	t		t	
1895	6	197	P	1245	2005-06-21 00:00:00	2	5312 & 4355	5		2	AUD			f		f	
1896	270	197	P	1246	2005-06-21 00:00:00	2	0450	281		2	AUD		address for their warehouse\r\n134 Gwynne Street\r\nRichmond	f		f	
2002	295	197	P	1352	2005-07-27 00:00:00	2	10027  10038			2	AUD			t		f	
1899	262	230	P	1249	2005-06-21 00:00:00	1	C01629		1		USD	Please send 2m sampling off bulk along with test report for approval prior to bulk despatch.		t	C01629	f	
1900	262	230	P	1250	2005-06-21 00:00:00	1	C01628		1		USD	Please send 2m sampling along with test report for approval prior to bulk despatch.		t	C01628	f	
1901	262	230	P	1251	2005-06-21 00:00:00	1	C01627		1		USD	Please send 2m sampling off bulk along with test report for approval prior to bulk despatch.		t	C01627	f	
1902	1	197	P	1252	2005-06-22 00:00:00	3	SS05CPNZ	1		2	AUD			t	SS05CPNZ	f	
1681	159	197	P	1031	2005-04-22 00:00:00	4	e-mail	154		2	AUD			f	e-mail	f	
1759	117	212	P	1109	2005-05-10 00:00:00	2	03139	76		2	EUR		Specific freight\r\nDekAm\r\nSt James 95700Roissey Enfrance\r\nParis, France\r\nTel-(331) 3429 0922\r\nFax-(331) 3429 8341\r\n\r\nCtc- Gerard Dekeirel. \r\n	f		f	
1834	183	195	P	1184	2005-05-27 00:00:00	3	#624	206	1		EUR			t	624	t	
1906	159	197	P	1256	2005-06-23 00:00:00	4		154		2	AUD			f		f	
1907	159	197	P	1257	2005-06-23 00:00:00	4		154		2	AUD			f		f	
1690	159	197	P	1040	2005-04-26 00:00:00	4	e-mail	154		2	AUD		Please note August delivery.	f	e-mail	f	
1903	241	197	P	1253	2005-06-22 00:00:00	4		233		2	AUD			t	Email 23.6	f	
1883	241	197	P	1233	2005-06-22 00:00:00	4	01	233		2	AUD			f	Email 23.6 and 24.6	f	
1908	2	197	P	1258	2005-06-24 00:00:00	2	41569	169		2	AUD	EXMILL DATES ARE EX THE MILL OF ORIGIN NOT EX CPNZ.	designs listed exclusive to Alannah Hill and subject to sampling approval.	f		f	
1910	171	197	P	1260	2005-06-24 00:00:00	2	21527	189		2	AUD			f		f	
1909	171	197	P	1259	2005-06-24 00:00:00	2	21527	189		2	AUD			f		f	
1911	38	197	P	1261	2005-06-27 00:00:00	4		27		2	AUD			f		f	
1913	75	197	P	1263	2005-06-27 00:00:00	2	27.6.05			2	AUD		SHIP TO\r\nDORA\r\n21 STURROCK STREET\r\nBRUNSWICK EAST\r\n0411 850 734	f		f	
1752	38	197	P	1102	2005-05-10 00:00:00	2	45827	27			AUD			f		f	
1665	38	197	P	1015	2005-04-19 00:00:00	4	45432	27		2	AUD			f	45432	f	
1914	102	197	P	1264	2005-06-28 00:00:00	3	CZ059	67		2	AUD			t	CZ059	t	
1904	241	197	P	1254	2005-06-22 00:00:00	4		233		2	AUD			f	Email 23.6	f	
1743	90	197	P	1093	2005-05-06 00:00:00	2	6.5.05	60		2	AUD			f		f	
1704	90	197	P	1054	2005-04-28 00:00:00	4	phone	60		2	AUD			f	phone	f	
1915	19	200	P	1265	2005-06-28 00:00:00	3	email	308		2	AUD			t	email	f	
1640	21	197	P	990	2005-04-13 00:00:00	4	30443	17		2	AUD		Please note May delivery.	f	30443	f	
1700	21	195	P	1050	2005-04-28 00:00:00	4	fax	17	1		EUR	Please send 1mt SOB for approval prior to bulk despatch.		f	3600228	f	176925
1916	159	294	P	1266	2005-06-28 00:00:00	4				2	AUD			f	Phone 28.6	f	Email
1912	38	197	P	1262	2005-06-27 00:00:00	4		27		2	AUD			f	Enail 29.6	f	
1872	38	197	P	1222	2005-06-08 00:00:00	2	46440	27		2	AUD			f	Email 29.6	f	
1919	87	211	P	1269	2005-06-29 00:00:00	3	PD1284	57	1		EUR		Freight Forwarder:	t	PD1284	t	
1736	71	197	P	1086	2005-05-04 00:00:00	3	fax	49		2	AUD			f		f	
1602	71	197	P	952	2005-04-04 00:00:00	4		49		2	AUD			f		f	
1593	121	267	P	943	2005-04-01 00:00:00	1	1990/1	137	1	3	EUR	5m Invoice 30479 1/4/05.	Chocolate ex Fance. Slate ex Korea. 	f	1990/1	f	12865/6
1921	121	267	P	1271	2005-06-29 00:00:00	1				3	EUR			f		f	
1855	121	212	P	1205	2005-06-03 00:00:00	1	2178	137	1	3	USD	Please send 5mts sampling ex bulk for approval prior to bulk despatch	Freight Forwarder: Alternativ	t	2178	t	BCF00872
1891	16	233	P	1241	2005-06-18 00:00:00	2	00257	13	1	2	USD			f		f	
1923	63	197	P	1273	2005-06-30 00:00:00	2	22.6	46		2	AUD			f		f	
1924	38	197	P	1274	2005-06-30 00:00:00	4		27		2	AUD			f		f	
1925	270	197	P	1275	2005-06-30 00:00:00	2	0501	281		2	AUD			t		f	
1927	159	294	P	1277	2005-07-01 00:00:00	4				2	AUD			f		f	
1731	4	197	P	1081	2005-05-04 00:00:00	2	69071 69069	3		2	AUD		Please note June delivery date	t	Chris - Phone 30.6	f	
1926	4	197	P	1276	2005-06-30 00:00:00	4		3		2	AUD			f	Phone 30.6	f	
1793	159	200	P	1143	2005-05-19 00:00:00	3		316		2	AUD			f		f	
1931	41	194	P	1281	2005-07-01 00:00:00	1	C1687		1	3	EUR		Please try to have ready earlier.\r\n\r\nAll batches must be tested and results and cuttings sent for approval prior to bulk dispatch.	f		f	
1930	121	194	P	1280	2005-07-01 00:00:00	1	2251	137	1	3	EUR		Freight Forwarder: Alternativ.	f		f	24637
1920	121	267	P	1270	2005-06-29 00:00:00	1	2250	137	1	3	EUR	5M SOB for APRO	Ex Korea to Melbourne	f		f	
1929	121	194	P	1279	2005-07-01 00:00:00	1	2252	137	1	3	EUR	Please send 5m sampling off bulk for approval prior to bulk despatch.	Freight Forwarder: Alternativ.	f		f	
1917	1	200	P	1267	2005-06-28 00:00:00	3	F480-2	1		2	AUD		Colours being lab-dipped.	t	F480-2	t	53156
1933	26	197	P	1283	2005-07-05 00:00:00	4		19		2	AUD			f		f	
1882	4	197	P	1232	2005-06-17 00:00:00	4	69993	3		2	AUD			t	EMAIL	f	
1897	262	222	P	1247	2005-06-21 00:00:00	1			1	2	EUR	.25cm off bulk and test reports to be sent off bulk for approval before shipping the bulk.		f		f	
1934	38	197	P	1284	2005-07-05 00:00:00	4		27		2	AUD		Please note change to split delivery.	f		f	
1935	270	197	P	1285	2005-07-05 00:00:00	2	0510	281		2	AUD			f		f	
1936	164	197	P	1286	2005-07-05 00:00:00	2	87	111		2	AUD			f		f	
1937	98	197	P	1287	2005-07-05 00:00:00	2		65		2	AUD			f		f	
1939	121	212	P	1289	2005-07-05 00:00:00	1	2270	137	1	3	USD	Please send 5m sampling off bulk for approval prior to bulk despatch.	Freight Forwarder: Alternativ. 90cm per panel, 20cm apart.	f	2270	f	
1692	90	197	P	1042	2005-04-26 00:00:00	4	fax	60		2	AUD			f	fax	f	
1928	4	197	P	1278	2005-07-01 00:00:00	4		3		2	AUD			f	Phone 5.7	f	
1942	19	200	P	1292	2005-07-06 00:00:00	3		308			AUD			t		t	
1672	16	233	P	1022	2005-04-21 00:00:00	3		13	1	2	USD		ECRU COLOUR MUST BE FINISHED WITH OUT THE LYCRA CREASES AS BEING USED AS IS.	f		f	
1668	16	233	P	1018	2005-04-20 00:00:00	3		13	1	2	USD		Please send on Bettina Lianos DHL account.	t		f	
1818	72	212	P	1168	2005-06-03 00:00:00	1	3943/3944/3945		1	3	EUR	Please send 8mts of each colour ex bulk for approval prior to bulk despatch	Please use 1000m of the 1300m Greige for the Marine.	t	3943/3944/3945	t	BCF00715 
2306	155	220	P	1656	2005-10-20 00:00:00	4		104			USD			f		f	
1884	72	212	P	1234	2005-06-17 00:00:00	3	4008 / 4025	145	1	3	EUR		Freight Forwarder: Alternativ.	t	4008 / 4025	t	BCF00843
1932	72	212	P	1282	2005-06-30 00:00:00	3	4024	145	1	3	EUR		Freight Forwarder: Alternativ.	t	4024	t	BCF00843
1943	72	212	P	1293	2005-07-06 00:00:00	3	4020	145	1	3	EUR		Freight Forwarder: Alternativ.	t	4020	t	BCF00843
1944	72	212	P	1294	2005-07-06 00:00:00	3	4021	145	1	3	EUR		Freight Forwarder: Alternativ.	t	4021	t	BCF00843
1945	72	212	P	1295	2005-07-06 00:00:00	3	4022	145	1	3	EUR		Freight Forwarder: Alternativ.	t	4022	t	BCF00843
1946	72	212	P	1296	2005-07-06 00:00:00	3	4023	145	1	3	EUR		Freight Forwarder: Alternativ.	t	4023	t	BCF00843
1940	121	212	P	1290	2005-07-05 00:00:00	1	2274	137	1	3	EUR	5m Sampling Off Bulk	Ruby colour as per  our order N9515	f		f	
1949	16	197	P	1299	2005-07-07 00:00:00	3	00272	13			AUD			t		f	
1691	90	197	P	1041	2005-04-26 00:00:00	4	fax	60		2	AUD			f	fax	f	
1948	121	212	P	1298	2005-07-06 00:00:00	1	2288 & 2289	137	1	3	USD	Please send 5m sampling off bulk each quality for approval prior to bulk despatch.		f		f	
1950	71	197	P	1300	2005-07-08 00:00:00	4		49		2	AUD			t	Phone 7/7	t	Email
1951	38	197	P	1301	2005-07-08 00:00:00	4		27		2	AUD			f		f	
1870	113	212	P	1220	2005-06-08 00:00:00	1	8150	161	1	2	USD	Please send 10m by air for customer approval prior to bulk despatch.	Ombray to match sequin/embroidery order.	t	8150	t	BCF00802
1869	113	212	P	1219	2005-06-08 00:00:00	1	8150	161	1	2	USD	Please send 10m by Air for customer approval prior to bulk despatch.	Ombray to match plain order 	t	8149	t	BCF00804
1509	121	212	P	859	2005-03-07 00:00:00	1	2167 / 2165		1	3	EUR	Please send 2m sampling off bulk for approval prior to bulk despatch.	Freight Forwarder: Alternativ.	f	2167 / 2165	f	BCF00649 / 712 / 713
1955	2	212	P	1305	2005-07-08 00:00:00	2	41572	2	1	2	USD			f		f	
1956	270	200	P	1306	2005-07-09 00:00:00	2	0508 0509	281		2	AUD			f		f	
1957	270	197	P	1307	2005-07-11 00:00:00	2	0561	281		2	AUD			t	0561	f	
1958	270	197	P	1308	2005-07-11 00:00:00	2	0561	281		2	AUD			t	0561	f	
1959	97	197	P	1309	2005-07-11 00:00:00	2		64		2	AUD			f		f	
1961	47	194	P	1311	2005-07-11 00:00:00	3		32	1		EUR			t		f	
1962	141	197	P	1312	2005-07-11 00:00:00	3	#09	92		2	AUD			t	#09	f	
1963	241	197	P	1313	2005-07-11 00:00:00	4				2	AUD		Please deliver to:\r\nYuang Clothing Att: Yuang\r\n83 + 83A St. Georges Rd\r\nNorthcote 3070\r\nPLS Note***Must deliver after 11am	f		f	
1960	159	294	P	1310	2005-07-11 00:00:00	4		154		2	AUD			f		f	
1893	47	194	P	1243	2005-06-20 00:00:00	3	288	326	1	2	EUR	Please send 10m sampling off bulk asap for approval prior to bulk despatch.	Freight Forwarder: Logfret 	t	288	t	24527
1966	151	197	P	1316	2005-07-13 00:00:00	4		222		2	AUD			f		f	
1967	151	294	P	1317	2005-07-13 00:00:00	4		222		2	AUD			f		f	
1867	47	194	P	1217	2005-06-08 00:00:00	3	287	326	1		EUR	Please send 10mts of each colour for approval prior to bulk despatch.  Sampling to be sent to South Yarra.\r\n		t	287	t	
1965	162	200	P	1315	2005-07-13 00:00:00	3	2410	109		2	AUD	Using up some of the Greige from P0174.		t	2410	t	53321
1968	227	197	P	1318	2005-07-14 00:00:00	4		207		2	AUD			t		f	
1972	6	197	P	1322	2005-07-15 00:00:00	2	5361	5		2	AUD			t	5361 Fax	f	
1973	19	200	P	1323	2005-07-18 00:00:00	3	phone	308		2	AUD		Colours subject to lab-dip approval.	t		t	
1976	162	197	P	1326	2005-07-19 00:00:00	3	2418	109		2	AUD			t	2418	t	
1977	155	197	P	1327	2005-07-19 00:00:00	4		104		2	AUD			t	Phone with Dasha - 19.7	f	
1978	270	197	P	1328	2005-07-20 00:00:00	2	0564	281		2	AUD			f		f	
1979	117	197	P	1329	2005-07-20 00:00:00	2		76		2	AUD			f		f	
1980	87	194	P	1330	2005-07-20 00:00:00	3	PD1310	57	1		EUR	Bulk as per sampling received.	Freight Forwarder: Alternativ.	t	PD1310	t	
1981	173	197	P	1331	2005-07-20 00:00:00	3	5786	135		2	AUD			t	5786	f	
1964	159	294	P	1314	2005-07-12 00:00:00	4		154		2	AUD			f		f	
1983	17	194	P	1333	2005-07-21 00:00:00	3	000022	14	1		EUR	Please send 2m sampling off bulk for approval prior to bulk despatch.	Freight Forwarder: Alternativ. Please note this is a repeat order and goods to be as match to previous order P0992.	t	000022	f	
1984	38	197	P	1334	2005-07-21 00:00:00	4		27		2	AUD			f		f	
1974	108	197	P	1324	2005-07-18 00:00:00	4	P.O. 306	70		2	AUD			t	email	t	email
1975	108	197	P	1325	2005-07-18 00:00:00	4		70		2	AUD			t	email 21.7	t	email 21.7
1985	17	230	P	1335	2005-07-21 00:00:00	3	000021	14	1		USD			t	000021	f	
1686	120	197	P	1036	2005-04-12 00:00:00	4	116	78		2	AUD		Direct export.	f	116	f	
1679	120	197	P	1029	2005-04-22 00:00:00	4	115				AUD		Please note qtys likely to increase.	f	115	f	
1894	5	194	P	1244	2005-06-20 00:00:00	3			1		EUR			t		f	
1988	5	194	P	1338	2005-07-22 00:00:00	3		4	1		EUR			t		f	
1807	4	197	P	1157	2005-05-12 00:00:00	2	69097	3		2	AUD			t	email	t	email
1991	251	197	P	1341	2005-07-25 00:00:00	4		254		2	AUD			t		f	
1992	1	200	P	1342	2005-07-20 00:00:00	3		1		2	AUD			t		t	
1941	263	194	P	1291	2005-07-06 00:00:00	1		271	1		EUR	Please send 6m sampling off bulk to Pearl Pond and 0.5m to David Smith with test reports prior to bulk despatch.		f		f	24891 and 24892
1993	250	197	P	1343	2005-07-26 00:00:00	2	72937	280		2	AUD		Goods Must leave on a Boat no later than 3/8/2005. This is a seafreight consignment.	t		t	
1735	71	197	P	1085	2005-05-04 00:00:00	3	fax	49		2	AUD			f		f	
1938	21	197	P	1288	2005-07-05 00:00:00	4	F1011	17		2	AUD	Please Send 5 mts Sampling Asap from Bulk		f	Fax 06/07	f	
1995	250	294	P	1345	2005-07-26 00:00:00	2		253		2	AUD			f		f	
1996	117	197	P	1346	2005-07-26 00:00:00	2	3328  3327   3329	76		2	AUD			t		f	
1997	270	197	P	1347	2005-07-26 00:00:00	2		281		2	AUD			t		f	
1998	87	194	P	1348	2005-07-26 00:00:00	3	PD1317	57	1	2	EUR		Freight Forwarder: Alternativ.	t	PD1317	f	
1868	113	212	P	1218	2005-06-08 00:00:00	1	8148	161	1	2	USD	Please send 10mts by air ex bulk for customer approval prior to bulk despatch.		t	8148	t	BCF00952
1999	69	197	P	1349	2005-07-27 00:00:00	4		48		2	AUD			f		f	
2000	2	197	P	1350	2005-07-27 00:00:00	2	41587  41586	169		2	AUD			f		f	
2001	270	197	P	1351	2005-07-27 00:00:00	2		281		2	AUD			f		f	
1953	121	212	P	1303	2005-07-08 00:00:00	1	2308	137	1	3	EUR	Please send 5m sampling off bulk each colour for approval prior to bulk despatch.	Freight Forwarder: Alternativ.	f		f	BCF00951
2004	41	222	P	1354	2005-07-27 00:00:00	1	C1701		1		EUR	Please send 0.5m to David Smith		f		f	
1990	19	200	P	1340	2005-07-22 00:00:00	3	fax			2	AUD			t	fax	t	
1954	177	233	P	1304	2005-07-08 00:00:00	1		151	1	2	USD	1mt off bulk for approval before sending the bulk\r\n+/- 5% allowance on shipments	Tests on all colours to be provided\r\ndimensional stability to washing, spirality, colourfastness to light.	t		t	247  20/7/2005
1922	270	294	P	1272	2005-06-30 00:00:00	2	0554	281		2	AUD			f		f	
2005	159	197	P	1355	2005-07-28 00:00:00	4		154		2	AUD			t		t	
1987	19	200	P	1337	2005-07-22 00:00:00	3				2	AUD		230m x 5 colours plus 300m each of Black and White. TBA.	t	fax	t	
2006	155	220	P	1356	2005-07-29 00:00:00	4		104	1		USD			f		f	
2007	162	212	P	1357	2005-07-29 00:00:00	3	2434		1		USD	2m sampling off bulk to be sent to Saba and 2m sampling off bulk to be sent to Damrak along with test report for approval before bulk despatch.	Freight Forwarder: 	t	2434	t	
2008	38	197	P	1358	2005-07-29 00:00:00	4	47331	27		2	AUD			t		f	
2010	11	212	P	1360	2005-07-29 00:00:00	1		173	1	3	USD	Please send x10m SOB to B & I. \r\nAlso, please send x1m to D. Smith with test report for approval, prior to dispatch.		f		f	
2026	21	197	P	1376	2005-08-02 00:00:00	4	F1015	17		2	AUD	Please send x5m Sampling by Aug 8th		t	F1015	f	
1680	90	197	P	1030	2005-04-22 00:00:00	4	fax	60		2	AUD		Please note July delivery.	f	fax	f	
2029	290	197	P	1379	2005-08-03 00:00:00	3		324		2	AUD			t		t	
2031	227	197	P	1381	2005-08-03 00:00:00	2	3.8.05	207		2	AUD			f		f	
2032	69	197	P	1382	2005-08-03 00:00:00	4		48		2	AUD			f		f	
2033	155	197	P	1383	2005-08-03 00:00:00	4		104		2	AUD			f		f	
2034	236	197	P	1384	2005-08-03 00:00:00	4		221		2	AUD			f		f	
1994	250	197	P	1344	2005-07-26 00:00:00	2		280		2	AUD		DELIVERY DATE TO BE ADVISED	f		f	
2036	297	194	P	1386	2005-08-03 00:00:00	1		334	1	2	EUR			f		f	
2037	250	197	P	1387	2005-08-04 00:00:00	2	72951	280		2	AUD			f		f	
2038	295	197	P	1388	2005-08-04 00:00:00	2				2	AUD			t		f	
2039	141	197	P	1389	2005-08-04 00:00:00	3		92		2	AUD		Prices include A$1.05 surcharge for Airfreight.	t		t	
2027	5	194	P	1377	2005-08-02 00:00:00	3	F5104	285	1		EUR	Please send 2m SOB, dye batch cuttings and test report to Apparel Group (Sydney) - Attn/ Anna Faram for approval prior to bulk despatch. Please also send 12m SOB to Apparel Group (HK) - attn/ Peggy Wong with customer's Fedex Account No: 272 147 434.	Freight Forwarder: DEK AM.	t	F5104	t	25011
2035	297	194	P	1385	2005-08-03 00:00:00	1		334	1	2	EUR	Please send 0.25cm SOB along with test report to Country Road. Also 10mts SOB to Trinity for approval prior to bulk dispatch	FOB  E9.60	f		t	25100
2030	97	294	P	1380	2005-08-03 00:00:00	2	2.8.05	64		2	AUD			t		t	
1986	162	200	P	1336	2005-07-22 00:00:00	3	2425 / 2426	109		2	AUD		Colours being lab-dipped - due 12 August.	t	2425 / 2426	t	53458
2015	70	197	P	1365	2005-07-29 00:00:00	2	IN 072	159		2	AUD			f		f	
2018	5	194	P	1368	2005-07-29 00:00:00	3		4	1		EUR			t		f	
2019	19	212	P	1369	2005-07-29 00:00:00	3	email		1		USD			t	email	f	
1970	98	220	P	1320	2005-07-14 00:00:00	1	P000715	65	1	2	USD		Will be sent Air via Courier service.	t	P000715	t	2295-2296/05
1969	98	220	P	1319	2005-07-14 00:00:00	1	P000716	65	1	2	USD			f	P000716	f	2294/05
2022	2	212	P	1372	2005-08-02 00:00:00	2	41588	169	1	2	USD			f		f	
2023	227	197	P	1373	2005-08-02 00:00:00	2	1.8.05	207		2	AUD			f		f	
2024	19	200	P	1374	2005-08-02 00:00:00	3	email	308		2	AUD			t	email	t	
2025	19	200	P	1375	2005-08-02 00:00:00	3	email	308		2	AUD			t	email	t	
